날짜,기사 제목,매체 이름,링크
2025.10.30,"삼성, 엔비디아 뚫었다…내년 'HBM 증산' 승부수",한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5ZQ2VrdGtNa1hodGJ2Tm9zRUZLWndZR3RzWmFXUzZ0WWFQUi1lbFV4OWFZU3lTeWViRFA4Rm1nS25YbV9DQndRU05Nekl1eFVtejNXeFU1RHhaUdIBVEFVX3lxTE9xLTM2VDdKdjZDUUg4eXlua1JGcWJJd3NWd054VG9zbHNqVmdJM1RoX3hrbVBWbHhRUkZMT05mMTgtQzI3M09qcEpnVnlCOEJLdURFNA?oc=5
2025.10.30,삼성전자 “AI 성장에 4분기 반도체·스마트폰 호황 기대”,IT조선,https://news.google.com/rss/articles/CBMicEFVX3lxTFBxSEd2WWFaMUw2UjY3MmpXWmgtNTl4elpXRFpISC1BcWlCQW93NDQ1bHNkZzlTbmFpZXp5d2JCMndhcVNpWmVhazlYRzFLVVUxWTVjbWwtY252YXp2cWhOVEZyenZRV25ROURzX3ZKbDXSAXRBVV95cUxOYXNoQXRmN19ZbHh4V3lIU05jLXBqUHB6U0ktamZXWkFVRGJfUS1xNDM0WXNsNDAtRVk3aGFrSGtONUl5S0NHT2RHWm5CWF9scWRwZFVaWGh2VExrRkhoX0xRUmhHaEJadE44dE1mNks3dzZrQg?oc=5
2025.10.30,"삼성전자, 3분기 실적 반등…반도체 '슈퍼 사이클' 도래(종합)",테크M,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9DRWo0SFhTSi01eVk1VVo4ZmxET1FqbnBaTWJadktUa3BISFktM3plMmYtbVUxWVNqY04wbUhMcXBtVzA4VHpUR2VUWTg4MEVGczUxQmplbEo5RXk5QWhUWkxaZWYyZ9IBakFVX3lxTFBYWHRMNGhsTkdpQVZ3V3Q0U1FMbEZLXzN0VTBreGZOLUlLX0ZpYXJZQzNLRThnbGF5Y0FTT2JVTGNyRnRSY043cjhqZXkzcEp6Uk9iV3VnNkJfQWxvZ25rMGFiTXhTY1NmSkE?oc=5
2025.10.30,"삼성전자, 엔비디아 업고 ‘HBM 질주’… 점유율 2배로 키운다",문화일보,https://news.google.com/rss/articles/CBMiUEFVX3lxTFB2Ny1FMUdSUzVQTWhUaElyRVpoczd1R3hrcjNGT21WX2dnVElicG51RU5NeTlNS2ZNcnZUN2lTWHNBaVBFS3g3Y0g4UUE1c1BJ?oc=5
2025.10.30,"삼성전자, 역대 최대 메모리 매출 달성...반도체 영업이익 7조",한국금융신문,https://news.google.com/rss/articles/CBMifEFVX3lxTE1sblhrVFQtVF95WFlCajZ0UFNFdFVyTnpMV285UXNXMUlsbW9OMUhIY1E1VUdWd1ExOURHdWd5NWRiUTdTQ1hwX09QN2lqTjMtdU5mT3ZTN0d2U0F0RWhmNjNZc2o1SDFPejJydGpad0Q3b1FyTUVDcklpakk?oc=5
2025.10.30,"삼성전자 3Q 영업이익 12조1661억원 ""반도체만 7조원 벌었다""",ER 이코노믹리뷰,https://news.google.com/rss/articles/CBMibEFVX3lxTFBWc3dlNk1oY3VoWmJYM1pyQTJ0enk0SHUtWV9vTlByWG8zY3V0MkRRZ01YYVJpbld3NS1GU2dsOWRaLUtwOHZOODZnWjExbzdfZ2s0dnR5dl9TTW90TElvcXpiMmZpQWJmNUxpOA?oc=5
2025.10.30,"삼성전자, HBM3E 12단 엔비디아 납품 공식화",한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5mN2pNNHRwUjdEbjZRRnE1ejFmU2xnSWxFRURSN1A2N3hCSzgtNlBJanB3b1pwTTNPR21nN0wyMUJWMEdsdm5YVWUyb21GMm8zR0VJODQ3eXV6d9IBVEFVX3lxTE1OT1ZaY3N1STI0TEd4MEJPZjZNU2NjMlhuWndLNXBCMnJ2aWl1dlhTTXVsemlyLVB6aUE5Q2h3a2V0R0M0cy1WNFJlTnBZUFBZQldRWg?oc=5
2025.10.30,"삼성전자, 3분기 ‘깜짝 실적’…영업익 7조 반도체가 견인",IT조선,https://news.google.com/rss/articles/CBMicEFVX3lxTE5DbEIwanRRUjBHSnBlZFEwUlpTSllNdVNDdmo3QmZSVTZKR2wxU3NBbEhBc01NZlJUb3cxWTZ2MXBBLVdwR3A0eHhpWDd2eVJyME1rSXlsWXRfWjg3by1qVnh2ekc0RjAxWXUzejZITWvSAXRBVV95cUxOOEhnOGxYd0VscEtFRTJQeDVFQlExWkpkZ1FUS3pGenpZNUt1aV8takpVOUd5ZmVZbXcwZUFKT3NnMGw2Vnk2WlJXWWhBZ1ltdHJ4cUdaYmZSYUY3UGhPMzBJSUdzX2MxRDZHdGxORWRnWDJPdg?oc=5
2025.10.30,"엔비디아 문턱 넘은 삼성전자 HBM, 반도체 실적 회복 신호탄",뉴스웨이,https://news.google.com/rss/articles/CBMiakFVX3lxTE5tX1JBZGozdGZIS09uRUVGQVN6QXJ0V0RxeHd4bVVTUmxNQVkyNjhIQVZrM3U2c2lYYWt4VVFwZGhobTBQdkFfMGZ5ZlhZbXZNc0hEcnJMY0RYcF9RS1hYT09LQ0Mybkg0bWc?oc=5
2025.10.30,"삼성전자 ""HBM 증산 검토중""…내년 물량 완판 '시그널'(종합)",연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTFA5UGpPNUhMSEJ3RWwwNnR6OS1xckotMHZ0cHk1UDVMenJaTUFKcFFlV3pKVDNZOWd3THRHZzVCeGNhblRmLXJ2TXJxV1RUaVo5RXJpYkNLTVVKODTSAWBBVV95cUxPMHZVRUlOcnp5MUdlLXdyWGducEh6azQ1dGZGQzcyN3owRW50SExyWWVUOWNZUVA4M2N2cnBndm92dWpDS25Cb3hhVW1kdkI3b25Uc3plWUxrS0FfS2J6TEw?oc=5
2025.10.30,"삼성전자, 3Q 영업익 12.2조…반도체 영업익 7조 'V자 반등'(상보)",뉴스1,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9fbFpadjU4WWh3Q2plT3owRVRSX2JKZ20wMERBejNVcHdCX29lWW93Xy1vNjdIc0kxMUxTMUhEZDRmVlppZmhEc0xmQzZfa19nVTZyU0M2bGZScEV6TmVkWXVrcHU?oc=5
2025.10.30,삼성전자 3분기 영업이익 12조원 돌파…부활한 반도체,르데스크,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9XNmVDWXFhSWpQNnFpLS1fMzJZVDlOR2xqVWxPUWRmTi11bFF4bXhrYUpxcGM4VTZ1MTFyWjRkZG5hMENDOUNyaHc2NTMzYkd0VGpJSVRn?oc=5
2025.10.30,"삼성전자, 3분기 영업이익 12조1661억원…반도체·스마트폰 ‘쌍끌이’",thepowernews.co.kr,https://news.google.com/rss/articles/CBMifkFVX3lxTE96d0RFM3pNcXphcVUwa1R0V3NiYWg3R3VNUGFpeVdpNmZ3ZUNqTThBOU9uOENTTkxacHppZGwwcmFtc2FRYl8zYU1YNnhWSVU2T0dVdmVtTFRULVhHOFZTSnFLczFOeG1XbzhVd1lFR29NZHpZNWxiZmk0c1JCZw?oc=5
2025.10.30,"""흑자 보인다"" 삼성 파운드리, 선단 공정 양산 능력 증명",디지털투데이,https://news.google.com/rss/articles/CBMic0FVX3lxTFA1emd2b1BXRnIybjBfd1BTemdZb0QwQnZfSFlMaW5KR2dBMENYM0pESTQwM01VUmRfV2taZWVoNDlqbUtjdkE2R3dmSlQtUjVSVTFHSHNwZzJURFo0WGkzTnBWdW1jdmVyVURkbUVfZHB0OWM?oc=5
2025.10.30,"삼성전자 “HBM 수요, 공급보다 빠르게 증가”…HBM3E 전면 전환 완료",IT조선,https://news.google.com/rss/articles/CBMicEFVX3lxTE9NcnZlNmo0U2ZFNmJnTUtROUl3dUcyMWk0MGNsU0JCc3p6bm1LV2xRVUhmZDctbzhydXVnNW1uTm03WHUtMk83ZG1SUVRTbTQyUmctMUxDNVJQb29IS0w4M2lJOHZRNURPSzM3VW9MambSAXRBVV95cUxPdmkxUHBDeHBuVHVqaldfMlFuRkJudzNzUHpOR0t2cWpPZVBJQ0dyUllPVjMyVWI5YzNpMC1VYS1EZjVPQ2swZ2hoOEdoM044VENmd01oWTA5dWFpcVBaN3YzUTdtbDZDQXYxSmpKelJjTnZmNw?oc=5
2025.10.30,"반도체 천하 … 10만원 뚫은 삼성전자, 최대실적 쓴 하이닉스 [빅데이터로 본 재테크]",매일경제,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1GTHBJSjQxT3h6RHVjXy1KMUtvR25xb0JneWRxcW45Um5PeTQtLWE2ZlBXaW9SVGROd0pLN1VYd0hmZWdBX2RJVWEwTmpObm1hdGRRZQ?oc=5
2025.10.30,"""삼성 반도체 1등 자신감 회복"" 내년 HBM 물량 '완판'",v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTE5RV2VhN2dPOWdkZ2MtVm5mbWx5dFBsZlpUcWhDNGxhbzVIVUR4YUd4enpGRnJMc3lzMG1wQUdjZmhRRHI0N3c?oc=5
2025.10.30,"“AI가 살렸다” 삼성전자, 3분기 반도체 영업이익 7조원 돌파",v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTE0zRzc5OENtTDZhQVZUU1dvb0o3ZlE5dHFEVHFlcUp2ZnBmOGliaDRRTEJDODNFd1VwQUtvUEY0QmN1LUhSd1E?oc=5
2025.10.30,"삼성전자, 3분기 영업익 12조1661억원…반도체만 7조",빅데이터뉴스,https://news.google.com/rss/articles/CBMifEFVX3lxTE9RUmdqU0RZN2JpS3pWVGpuNmh0aXJsNElfTUl6OHhBVjR2X2Z5Z3BJZEN4cVJJbkNsS21LWlE5aHg2XzdXYVRKaF9xUnlrRFU4ZWZPMUZMZ3pQZ1hoTmhDX3B4aVBwdU93ZXVvNl9iZTBiM0ZlZXhUMHdFTVg?oc=5
2025.10.30,"삼성전자·SK하이닉스, 나란히 '10조 클럽'…""AI 반도체 슈퍼사이클 날개""",ebn.co.kr,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5PZlZEUE5iUERVNjBkQ21oVGd2Nk1idHNPd0JnRUh6LWYzVUFzSUNLSmExZlRNSmJPdWRwYS04cDk2ZEx0Y3Q0SUxRaUNsTXJqcTZGUUtLSmE1TU1UV3NxWlpLcnpVbHFB?oc=5
2025.10.30,"삼성전자, 엔비디아에 ‘HBM3E’ 공급 공식화…AI반도체 기술 입증·시장 확대 채비",알파경제,https://news.google.com/rss/articles/CBMiXkFVX3lxTE53LU1vUk1JOTc3dGRXM1NOZ3NyX2VrdWx6U01HZHpndVBfV2daclNkU0ZKbDFCV3lyQ1k1OFpWbHRtbG5hY0xjNzRuc3ZBTEQwaG9DTnNuUTlUVFpwckHSAW5BVV95cUxOclhPYzRuNW5SX1lMU25rWlBwYUh6RFhxcno2eW95clZFWGhqTEdQWWpJQ09icEhDUmJCZVZRUEU2bFZRRW9PRzIxaHJvX3pUTjIxemZ0bDRwcEVUcmJCa2NZWGk3TU53YTJXS3Ffdw?oc=5
2025.10.30,"삼성전자 3분기 실적, 반도체·폴더블 타고 ‘훨훨’",시사위크,https://news.google.com/rss/articles/CBMia0FVX3lxTFBQSGxkRzFObjVrdHRnSzJXS1liRG1QWFhXOVpPcGxtMV8tU2gxcUpOLXBnRHFYaXZHTkRVaWVUVy1pUHRqaVdFMjJ4WWtuM3JJTm5qY1ZUSXlPck95aDE5NWxKX0plbk1yR0440gFvQVVfeXFMT2JiVFM2dW02bVZQaTE0NmoyNDR3SE05YjFfak9pcHk2eENkT0JiTXlEcG04ZFpwSkR4U2xLbjBZZVJVcUd4cGZiUFBLaUwzNWpHTUJNZ3Njb0JtZHNSRGkxWmlROXQ1bkZKR2wxYTk0?oc=5
2025.10.30,AI 훈풍에 반도체 회복…삼성전자 ‘HBM 효과’로 12조 이익,경기신문,https://news.google.com/rss/articles/CBMiYkFVX3lxTE5NUFJHLWNXMTlULThMYy00NEFlQWIyb1pSM0lTSnNIYUJocG45dkk5UVpGSjZ2eXE3VW9xS0hjSjRPRnNiX0l5ZnJHcnR0UEl0MmFETXplaUpfVEJ0VzRrTTlB?oc=5
2025.10.30,엔비디아 시총 5조 달러 돌파…삼성전자·한미반도체↑ 이오테크닉스↓,글로벌이코노믹,https://news.google.com/rss/articles/CBMicEFVX3lxTE5aeG5Cc2ZBSk5oemlyeS1HS3NIQ2l4ZTcwUFFfM1JoNzM0OXRqYzRDWGhtbEU5bHNBVU1SOFVXQmpzeDN0QzRoM0NITWxHWmNBQm9neFlzdUZwc09keHlxUm1mcWlFY2RBQlE0cjhqcEo?oc=5
2025.10.30,"삼성전자, 깜짝 실적 반도체가 견인 … 영업익 12조 중 7조 벌었다",뉴데일리 경제,https://news.google.com/rss/articles/CBMie0FVX3lxTE9ScUl4QmhLSVFGY2w2VUVReTBvWVlqTG81aGRTZ0hPaFVCbXdUWHNUemxsSkJyeUY2TDduNl9BTnhsTHBvdnUzLURSUENhWjBQR2lnd0swYkNwd1NtZXpPMzlEVmg3SFRaSVBlbHJ2RVl3aGZud25idm1LSQ?oc=5
2025.10.30,"삼성전자, 3분기 반도체로 7조 벌었다…주가 103층으로 점프",한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9EWVN0ckxRN1lrcEoxMXh6UGdwb2tHejg2N2tlQXZFZkQ4NUd1RElnQWNaY3RHamctLXhieGJ4WjZlX2VMd2Fja2hXQUZTY0gtRzYyVF8zbjlJUdIBVEFVX3lxTE1GZjh1bXcyOGY5MWlJa2pRS0YwWU1leGtvcHhzMk01UHFDcTRFSFp0dGtDX1NUcGRaQmNGQVk4WnNTTWVWc0hzMkxYcU9nWjI4NHlDeA?oc=5
2025.10.30,"삼성전자, HBM3E 엔비디아 등에 공급...HBM4도 샘플 출하",디일렉,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1uZl9Tbi1fWHJmYW5QSmxsVXZMZnd5dm1NdjJPMm9YdEdFNi1sOUE0ZDh0RDVON3dzTzhDWGQ0ZGZsY2JzVmVfSTZQSTBMVGkwWkVzdzNXbFlMa3JrUzVjT28tZG1Tdw?oc=5
2025.10.30,"삼성전자, 3분기 영업이익 12.2조…반도체가 7조(상보)",연합인포맥스,https://news.google.com/rss/articles/CBMicEFVX3lxTE9zeHFWellyRE51dHpoQnk3YjAxNTZEMElFYnZvSms4bllJeEJCalI0Z0RYWlZMRjhWRVNnQVFCWThxVUN2T3phdXkzUmkxdkVTNU5LUlZmM2RHRmVETzhFTl9MS2otbnc0WG9qYTlmNkc?oc=5
2025.10.30,"삼성 파운드리 ""2나노 공정 본격화...적자 폭 대폭 축소""",지디넷코리아,https://news.google.com/rss/articles/CBMiVkFVX3lxTE14T214dGxFdm1wS2N6Y1FOYmJUZEl1cmZnTldCbDZJS2pVbEQ5amhmd0lXSHJzd0JhT2hfcW1MaUdPckVoTjM4dEkwS3pOUTFBeGpYS3V3?oc=5
2025.10.30,"삼성전자, 올해 반도체에 41조원 시설투자…SDC에도 3.3조 투자",mt.co.kr,https://news.google.com/rss/articles/CBMibEFVX3lxTE9uTXU5UHFQN2Y1TnY2Yl9iS3BocmdsY0FzclNmTjEyQXZ5dzRrVDE1RnZySW9DY3lVc2M4SVYwQ0xUTTNWY3lIRENodzNwa3FINGF4bEp5NGNVcXhEZjI4ZFBzU0V2N0FkMHlQOQ?oc=5
2025.10.30,"삼성전자 3분기 영업이익 12조, 반도체만 7조원",스트레이트뉴스,https://news.google.com/rss/articles/CBMic0FVX3lxTE5HdG9MNjlfTS1LelhrSEV6UUhUVFZSMWFrUzRCY0hTOVFkU19VUEREbnFETFBHSjRReTR3N3Y0N0hkMmFZaThjX2tMTEZlZEYyZktUSlJRREoxQXpwNERsYnVlTy1teE05Q2dod3FQc1FQcDDSAXdBVV95cUxNUjZ4anFVQlhhbm1xRkVSMjdJUF9BLW1BdzR0TmdUSTlhY09sRl9ka0JkMTJNRVQ4WTNfaHpLME13c1JPUDA3QnBROEJvSnpfUXBxdTI3NWQza2NVZG84cU1xTmd3ZnJ1aHpNTVJhal9tTVJxNFlsTQ?oc=5
2025.10.30,"[삼성전자 3Q IR] 반도체 7조원 벌었다…""차세대 HBM 기술력 자신""",ebn.co.kr,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9LSm9qN3laTlJiOEFCX2pWTFgtRjh2bW5KOWF6bDNrSzlOM0RKMVFjaVBXOC15aFZaU1V0MnR0UFRQWkJvRTVyLWNfQU9qQkRtZG10UTRsNDNITW9iSEtxUkhqU25CQVJr?oc=5
2025.10.30,"삼성전자, AI 반도체 효과에 역대 최대 실적…매출 86조원",투데이신문,https://news.google.com/rss/articles/CBMia0FVX3lxTFBFY2piWlNFQkpaWUphbmxRb0NHVjNQdnFVZlIxbE9nZnAxb2lqM1NBWU1FRG1pUXp4N29LUXlYWWZJaTBTcE5NVzRPa1BRdlF2SGRWdUZUVF9BSzdweUktdVlRdUl2ZG9GVjBB0gFvQVVfeXFMTmdlTU5lUTFuSWkxRktrNVZ0WkJQQmdORHpsNlFRVGU5ekRZejVzdlJOQ3IwVzhMQXc0T25YelFGUUFHME85cGNCVFduYy12YkNkSXNFNFpWajZlM3dfZzdweEhhanhCX1UzZTlNTE44?oc=5
2025.10.30,5분기만에 10조원 넘어선 삼성전자 영업익…반도체·모바일서 성장 견인,매일경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBSaFB4RkFZLThnS0VGc2NSMG1Yd0dhWnliOU9jdHJRR0dqZU1vaXM3R2Z3b0pmNzVRSWpvUWpxMm5OTFFKMDBxRjJEQWk3Y3l1Vi13RWVR?oc=5
2025.10.30,"삼성전자, 사업부별 실적 희비…반도체·모바일 ""방긋"" TV·가전 ""아쉬움""",청년일보,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE8xd1NOYWxaMnNKSDNCcGJleElaUmk5UFdWQWlsSXFicVNZVk54N2RERUhELTdWMHhrZ01YaWxxSWdCbWVsdUhOdGR4TzZTbUtPMGtKTmtBTElYQ25yLTVSWGxyVXJ3UW8?oc=5
2025.10.30,삼성전자 3분기 영익 12조원…32.5% 증가,경기일보,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9aQUMzVk10RnpOMzJaWlh4MWpaR2J0QmlKVlp0ZkU4S3RWQ1ZRbmMtRl9acFlJSVlhZkxkVjBBTFRPdzF6M0o4aEFnLVJCWTUzR2VDUlJMSFNQVmc?oc=5
2025.10.30,삼성전자 “내년 HBM 수요 모두 확보···증산도 검토”,시사저널e,https://news.google.com/rss/articles/CBMickFVX3lxTE9sLXB5NlJJdkdsQ3RCSHpiNDdPa3h3WHc5cklQbHRvWnp2UEljV1JidTdXVGlEZldiMktUWEJNZkxZamlNTWdUUXFyakFPQ2VBc0RCLUJCamxENWpPd0NRWHFpUzFSaklHU1NoenNPbjhHQdIBdkFVX3lxTE51d1lsZUpmYy02YmhsWUNHYnZmNmZ4dEhfQTlRdzJuWHlVUDF3bzFVRndYUnYwcVZGNzRwUjhKVUwtVXFnMUhhY3NQVmJObWVPZzFTSW5jWHFTSDNTMjQ0ZC1GTjI1YUZJQVdxcldYM190aDJZSkE?oc=5
2025.10.30,AI 반도체 쌍끌이… SK하이닉스 목표가 줄상향·삼성전자 3분기 ‘어닝 서프라이즈’,대경일보,https://news.google.com/rss/articles/CBMiaEFVX3lxTFA1UmE3cjltbFY1YmdUM01MWmNaVFNobGtHN1ZBd0N1OWpZRkZYdUlFUmdNY1ZtSURGelRIV1pkdHB3RXVqR0Jra3lSX2piWm15VTZSMEY3NXlwSGZQTnJJOE1sTXJEQVdo?oc=5
2025.10.30,"반도체·모바일 쌍끌이…삼성전자, 3분기 영업이익 12.2조",정보통신신문,https://news.google.com/rss/articles/CBMiaEFVX3lxTE41LTdlT2xIWU52Nl9GVmV0VmpxTC1IaFQ1TWxyWFdtQnlhWTVyZnh0ekdpNHBJN3ViaFRBb2tZSE1OVG9DWHBZVExCUEFiQlJfYmgzTHdIVG80Y3NGMUVRdERmTGFjZkh20gFsQVVfeXFMUGtoczk4c2lMMVdwTjFnVmlYM3lCVE9Ndno3eGE0dlVqMzV4ZmRaOFNvWXNMVFZQM1d5LXhOblN5VFl4a3puZnlKMG81akFLUXdWZ3djWGVpdlJZNkh1UGRPYkg3WXF1MkRfZVZH?oc=5
2025.10.30,"[컨콜]엔비디아 뚫은 삼성전자, 3분기 반도체 부활에 실적 '훨훨'(종합)",글로벌이코노믹,https://news.google.com/rss/articles/CBMib0FVX3lxTFBnYi1mOFRoOXFZc3pVeTNVMTF1UXpOYmI5TmU0b2VvUy1ZNGV0WlJtZExacHFPUUpEYnBnSF94REpsUTJyWnBtVWFHRE41MnNuMmYySENUTkZzcW5hdF9EQkZyZEVNYUVFOVRxOWFxWQ?oc=5
2025.10.30,"삼성전자, 올 3분기 영업익 12.2조원 확정...""역대급 호실적 '반도체'가 살아났다""",오피니언뉴스,https://news.google.com/rss/articles/CBMickFVX3lxTE1JelNkWHpXQ29ZZDJweUNFUV94aDhtbWxLUTZ3TWRfVExVbjZHOThkaDdjVWcwcWNjSDBnOGFzbVFyRlM4dzhoRkpfcWNnbm5PUkpNMlhrRDZDZkYtRVdVN0F6TzJtbF9KRjdxczVibHo4dw?oc=5
2025.10.30,"반도체, AI발 '슈퍼사이클' 진입…삼성전자·SK하이닉스, 3분기 '윈윈'",테크M,https://news.google.com/rss/articles/CBMiZkFVX3lxTE51cUtsc0hNOFJvVVpHVzR0ODlzOS1Pc1hlNDJrN0sxYi1VbFhHWWE5ZkVqakZhU2lKeDdjM0RUQVFTa2dtT2xTYkN3azNaeWY5UlFMTi03WWNUN1BUbEpjVTYzek5FQdIBakFVX3lxTE13WlZwQzN6aGltaDlDLVdiNlpaRUpRbkJGQXNKZ1U1bnVQcmd3OHIxZDF2Z18yYk9SR1l2OTVac2hxWjlpNWE4MjNXUU9obHFQMEVhWkdaR05zc1dCcU8wc3J6Yzc1czRWNGc?oc=5
2025.10.30,"삼성전자, 3분기 반도체만 영업이익 7조…경쟁력 살아났다",mt.co.kr,https://news.google.com/rss/articles/CBMibEFVX3lxTE9DR1FtZXd3S0JGaW1UeWxPLXV4SE1NZ1V4VUNmVXFqRGlDU0ZVNElPVFVrSHpIUmRPZElCVmZHNXZJSVdKMVFjck95b3EwSjNlVEVhRzNmNjU5UTNQNldaSDBnQjVlOGdEYmI3WQ?oc=5
2025.10.30,"삼성전자, HBM 훈풍 타고 반도체 실적 회복 '기지개'",뉴스투데이,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9aQ1E3OVNORV9oQ053ZXlQaE84OWREODVkbkN5ZDZlYU5PS1UydExfOHdMbEpUb1VlS3BlMTVnLVBuMTFQVHNtZEd1ZWo3d3FncE1kRGtYOEFZRjVYZ3c?oc=5
2025.10.31,"삼성전자, 엔비디아와 '반도체 AI팩토리' 구축한다",뉴스;트리,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1Hc3Y3UV84ZjRDUWIxSzRwclZxSlB6cXlXbnZCM0xZanE3S0J0dDFUSUJmbDlvbzRBdGtaQ3pSOVpUWGFfVlJzMncyd1F0RjdNckxBVkExRGxnNW9v?oc=5
2025.10.31,"삼성전자, 엔비디아와 25년 동맹 결실… 지능형 반도체 AI 팩토리 구축 협력",동아일보,https://news.google.com/rss/articles/CBMidkFVX3lxTE5iLUZ6eDJrV2trTXVCYjEwVk1JQURQUVB2bXNIa0RfSVM0aXRuT3cxZTdfb240RndPbnZtSFZpYkV0MUlMeFhQS0VyYjhLby1ueUljWG12c3lzVVdpdFZ2eEVFZ3BwckNyRUE1ci1KbjNZcUhabkHSAWZBVV95cUxPcnpHbzN3QWdPVGNwd2N0RUVXTjF4WHdCTFZkTWVYTlNhb2JkUjM3MTd5WC15UTFRdFlRVllTTEVNdzZ5ZmU0WHJUQXVIVDhQZjVTYWsyUUVOMXNwWklxTVQ4SHhpaUE?oc=5
2025.10.31,"﻿엔비디아 ""삼성·SK·현대차·네이버에 GPU 26만장 공급""",디일렉,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBVMUlBS2NTaEl5amZoM25PcHRNOVVlZVpPeEExbU80MWdfZGxNcUVIcXRWd1JYWXNMczVCQzc5d2wwSmNVcUlNdEJaTXg0aFFmbTJNWTRKTkRGTDB1bkNGem9vVEJ0QQ?oc=5
2025.10.31,"삼성전자, 엔비디아 손잡고 세계 최대 규모 '반도체 AI 공장' 연다…HBM4 협의도 '본격화' [소부장반차장]",디지털데일리,https://news.google.com/rss/articles/CBMiYkFVX3lxTFB4VjlTNW4xSTVvNnRFcWJDSFptM25LdDkzcmhOZk85WGJ4eWhhaEhZMUwzLWxhd0F0WnJ1TlJrZmxCTEgxbkxTUWd5QzlORVREZWF3SnZqU1BiUFdLdW50Ni1R?oc=5
2025.10.31,"[10만전자의 엔진들] ③한미반도체, HBM 적층공정 국산화 이끈 하이브리드 본더",fetv.co.kr,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1hXzZMemNkMjJudkZvZVNyTUloenRkR25wUWlneTJCdWRHSUgzLXB0dmlBUUtpS0FVbGxXdktvWHY5YUVxc0t1SjE4bzV5OEQtZFItMDZmQ2RfamhVS0Q4?oc=5
2025.10.31,서로가 고객 되는 삼성전자·엔비디아…'윈윈' 이룰까,연합인포맥스,https://news.google.com/rss/articles/CBMicEFVX3lxTE9ydWx5MG9CSVhLUDlnc0NsV2otV3paZ185Z0VYVGVMX0UyaFJGb0VFSThpTjVQdjhfcEZHTEZQeHc2UVpIQ3h6WGV6UnJhMVBwU0pLbDBPdmQ2ZWpxOVlhaWVORE9iOEQwbmp4bG5sLVo?oc=5
2025.10.31,"[현장] 엔비디아 젠슨 황 ""삼성전자 SK하이닉스와 HBM97까지 협력 확신""",비즈니스포스트,https://news.google.com/rss/articles/CBMic0FVX3lxTFBNNWlZeGFWcUlzOGI0bF9HZUI1ckQ3aDlxb2tEXzBITzNIYW5DTmZqVTlfMGJJSjVwVno3NWtqRUNGRDlVX3luRzBIYzVoRHlzRUNyNEc3SEgyQ2tTbG4wSF84dlBPaWVQWTJXWk5DSW5Hc00?oc=5
2025.10.31,"삼성전자, 엔비디아와 함께 ‘세계 최대·업계 최고’ 수준 반도체 AI 팩토리 구축",인천일보,https://news.google.com/rss/articles/CBMicEFVX3lxTFBCM1VaandxNF9Pb0R5MmdTaDlCSUI1ZzdQNFExS1VTUGRNUEtUS2RGMEdSOTdFSUg5bnBybWluUzExV2VzOW1Wc2h5QzBoTHpVaDU2dDRJWjMxb243NjFwT0VJeDlDaWxTZGJIZlNVUVI?oc=5
2025.10.31,"""삼성전자·SK하이닉스가 애국자""…한국 경제, 터널 벗어난다 [김익환의 부처 핸즈업]",한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9JTlJzcTZCaXlpcUFKeUhwalRLX2VvUnZzU25KWjVwWXVKb1JxUEpmMU8wUVhRdTZTUnZmc09mVjJpSE9NajVWbUE5UUM0M3NaVHg0VGxSbU5EQdIBVEFVX3lxTFBDU3dZdW94bWxpSG9QbkVNUFQyQ1NuNUEtX0MxRWtCQzVxeXlUWjhLcmk5Q1FNdnZjUDJuc0YxUjRHb1p2VHNZMnpMbUJOcTNNTGU4Mw?oc=5
